id	filename	md5	size	state
9dea746a-82c5-423f-bd53-67e8d15d30ae	TCGA-06-0219-01Z-00-DX1.592a9605-e9ec-46f5-a055-5001088f47d0.svs	23570295535cc007a9e6af82ab33011b	416963053	released
fb892aa8-eae9-402f-86eb-a2bbb7aac154	TCGA-06-0221-01Z-00-DX1.bc444e2a-9530-453a-b494-ec31ee5db9c1.svs	dc932aa975ce984d8f44b1dbccec87a5	266277745	released
df2f7a5a-97eb-4b12-a5cb-0a3efb47c4a7	TCGA-06-0237-01Z-00-DX1.0705028b-46e9-41b0-8083-c347fb746b96.svs	758cc2b996d583622470bfca9834f30e	100229815	released
2f2383b8-f09e-4268-9399-9013b13d3e73	TCGA-06-0238-01Z-00-DX1.3ee95605-124e-4849-a36b-eee7e19ce3de.svs	e9820631d58ff16bc0af931dc2472899	29993051	released
5e37a05e-702f-4e9d-8abd-cf3f8a4f8f37	TCGA-06-0241-01Z-00-DX1.69ba208e-6941-454a-93ef-70268a646e62.svs	14b67f904982311795f0e92bfaa224f4	154630837	released
6e8a799b-32e6-4073-98c9-d18196dbc639	TCGA-06-0644-01Z-00-DX1.bbce7e5c-6df3-4963-ac75-9f566a2fde12.svs	b6dd966335b664defbd42ea289e80ade	35120349	released
af5b6052-ab25-40f8-9ec4-abb823b3384d	TCGA-06-0645-01Z-00-DX1.ffca480d-519c-4628-844c-946b5d000d01.svs	d586d5ba524a541e66e9b85418471309	48313151	released
e15544eb-7d9c-4e14-83bb-13398ff17c95	TCGA-06-0646-01Z-00-DX1.459f1e60-f299-4fea-bc00-9aa068e67f76.svs	23d47b69aaf4a288578955f44beaa019	718575337	released
d0f30ce5-3090-4500-9156-c2927ee953d1	TCGA-06-0648-01Z-00-DX1.9e5a6a97-8bef-41a5-9c7b-675b254f4aad.svs	2918f7b01a394a8c6a244ba70fedc835	408185129	released
040dd04d-386b-4411-bab9-971ba0b0bb50	TCGA-06-0649-01Z-00-DX1.6319b11e-055a-4ef9-98d7-02dac5f649fe.svs	eb75e9be349327f0afc3824fe2a8ea81	116675609	released
